movieTitle,movieIMDbLink,gross,budget,profit,ROI,actor
Snitch,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1,42919096,15000000,27919096,186.12730666666667,Nadine Velazquez
Latter Days,http://www.imdb.com/title/tt0345551/?ref_=fn_tt_tt_1,819939,850000,-30061,-3.5365882352941176,Jacqueline Bisset
"For a Good Time, Call...",http://www.imdb.com/title/tt1996264/?ref_=fn_tt_tt_1,1243961,850000,393961,46.348352941176465,Nia Vardalos
Time Changer,http://www.imdb.com/title/tt0295725/?ref_=fn_tt_tt_1,15278,825000,-809722,-98.14812121212121,Hal Linden
A Separation,http://www.imdb.com/title/tt1832382/?ref_=fn_tt_tt_1,7098492,500000,6598492,1319.6984,Peyman Moaadi
Welcome to the Dollhouse,http://www.imdb.com/title/tt0114906/?ref_=fn_tt_tt_1,4771000,800000,3971000,496.375,Christina Vidal
Ruby in Paradise,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1,1001437,800000,201437,25.179625,Dorothy Lyman
Raising Victor Vargas,http://www.imdb.com/title/tt0316188/?ref_=fn_tt_tt_1,2073984,800000,1273984,159.248,Judy Marte
Deterrence,http://www.imdb.com/title/tt0158583/?ref_=fn_tt_tt_1,144583,800000,-655417,-81.927125,Timothy Hutton
Not Cool,http://www.imdb.com/title/tt3569356/?ref_=fn_tt_tt_1,35688,600000,-564312,-94.052,Cherami Leigh
Dead Snow,http://www.imdb.com/title/tt1278340/?ref_=fn_tt_tt_1,41709,800000,-758291,-94.786375,Ane Dahl Torp
Saints and Soldiers,http://www.imdb.com/title/tt0373283/?ref_=fn_tt_tt_1,1310270,780000,530270,67.98333333333333,Kirby Heyborne
American Graffiti,http://www.imdb.com/title/tt0069704/?ref_=fn_tt_tt_1,115000000,777000,114223000,14700.514800514802,Mackenzie Phillips
Aqua Teen Hunger Force Colon Movie Film for Theaters,http://www.imdb.com/title/tt0455326/?ref_=fn_tt_tt_1,5518918,750000,4768918,635.8557333333333,Chris Kattan
Safety Not Guaranteed,http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1,4007792,750000,3257792,434.37226666666663,Jeff Garlin
Kill List,http://www.imdb.com/title/tt1788391/?ref_=fn_tt_tt_1,26297,500000,-473703,-94.7406,Neil Maskell
The Innkeepers,http://www.imdb.com/title/tt1594562/?ref_=fn_tt_tt_1,77501,750000,-672499,-89.66653333333333,Pat Healy
The Unborn,http://www.imdb.com/title/tt1139668/?ref_=fn_tt_tt_1,42638165,16000000,26638165,166.48853125,Rachel Brosnahan
Interview with the Assassin,http://www.imdb.com/title/tt0308411/?ref_=fn_tt_tt_1,47329,750000,-702671,-93.68946666666666,Renee Faia
Donkey Punch,http://www.imdb.com/title/tt0988849/?ref_=fn_tt_tt_1,18378,900000,-881622,-97.958,Tom Burke
Hoop Dreams,http://www.imdb.com/title/tt0110057/?ref_=fn_tt_tt_1,7830611,700000,7130611,1018.6587142857143,Isiah Thomas
L.I.E.,http://www.imdb.com/title/tt0242587/?ref_=fn_tt_tt_1,1141829,700000,441829,63.118428571428574,Walter Masterson
King Kong,http://www.imdb.com/title/tt0360717/?ref_=fn_tt_tt_1,218051260,207000000,11051260,5.338772946859904,Evan Parke
House of Wax,http://www.imdb.com/title/tt0397065/?ref_=fn_tt_tt_1,32048809,30000000,2048809,6.829363333333334,Brian Van Holt
Half Nelson,http://www.imdb.com/title/tt0468489/?ref_=fn_tt_tt_1,2694973,700000,1994973,284.99614285714284,Jeff Lima
Naturally Native,http://www.imdb.com/title/tt0133117/?ref_=fn_tt_tt_1,10508,700000,-689492,-98.49885714285715,Max Gail
Hav Plenty,http://www.imdb.com/title/tt0126938/?ref_=fn_tt_tt_1,2301777,650000,1651777,254.11953846153844,Chenoa Maxwell
Top Hat,http://www.imdb.com/title/tt0027125/?ref_=fn_tt_tt_1,3000000,609000,2391000,392.6108374384237,Eric Blore
The Blair Witch Project,http://www.imdb.com/title/tt0185937/?ref_=fn_tt_tt_1,140530114,60000,140470114,234116.85666666666,Michael C. Williams
Woodstock,http://www.imdb.com/title/tt0066580/?ref_=fn_tt_tt_1,13300000,600000,12700000,2116.666666666667,Joan Baez
Mercy Streets,http://www.imdb.com/title/tt0243415/?ref_=fn_tt_tt_1,171988,600000,-428012,-71.33533333333332,Cynthia Watros
Arnolds Park,http://www.imdb.com/title/tt1074931/?ref_=fn_tt_tt_1,23616,600000,-576384,-96.06400000000001,Tac Fitzgerald
Broken Vessels,http://www.imdb.com/title/tt0149964/?ref_=fn_tt_tt_1,13493,600000,-586507,-97.75116666666666,Brent David Fraser
A Hard Day's Night,http://www.imdb.com/title/tt0058182/?ref_=fn_tt_tt_1,515005,560000,-44995,-8.034821428571428,George Harrison
Fireproof,http://www.imdb.com/title/tt1129423/?ref_=fn_tt_tt_1,33451479,500000,32951479,6590.2958,Erin Bethea
Benji,http://www.imdb.com/title/tt0071206/?ref_=fn_tt_tt_1,39552600,500000,39052600,7810.5199999999995,Edgar Buchanan
Open Water,http://www.imdb.com/title/tt0374102/?ref_=fn_tt_tt_1,30500882,500000,30000882,6000.1764,Daniel Travis
Kingdom of the Spiders,http://www.imdb.com/title/tt0076271/?ref_=fn_tt_tt_1,17000000,500000,16500000,3300,Tiffany Bolling
The Station Agent,http://www.imdb.com/title/tt0340377/?ref_=fn_tt_tt_1,5739376,500000,5239376,1047.8752,Paula GarcÃŒÂ©s
To Save a Life,http://www.imdb.com/title/tt1270286/?ref_=fn_tt_tt_1,3773863,1000000,2773863,277.3863,D. David Morin
Beyond the Mat,http://www.imdb.com/title/tt0218043/?ref_=fn_tt_tt_1,2047570,500000,1547570,309.51399999999995,Mick Foley
The Singles Ward,http://www.imdb.com/title/tt0306069/?ref_=fn_tt_tt_1,1250798,500000,750798,150.15959999999998,Daryn Tufts
Osama,http://www.imdb.com/title/tt0368913/?ref_=fn_tt_tt_1,1127331,46000,1081331,2350.7195652173914,Mohamad Haref Harati
Sholem Aleichem: Laughing in the Darkness,http://www.imdb.com/title/tt1976608/?ref_=fn_tt_tt_1,906666,500000,406666,81.3332,Jason Kravits
Groove,http://www.imdb.com/title/tt0212974/?ref_=fn_tt_tt_1,1114943,500000,614943,122.9886,Denny Kirkwood
The R.M.,http://www.imdb.com/title/tt0341540/?ref_=fn_tt_tt_1,1111615,500000,611615,122.32300000000001,Curt Doussett
Twin Falls Idaho,http://www.imdb.com/title/tt0162830/?ref_=fn_tt_tt_1,985341,500000,485341,97.0682,Jon Gries
Mean Creek,http://www.imdb.com/title/tt0377091/?ref_=fn_tt_tt_1,603943,500000,103943,20.7886,Trevor Morgan
Hurricane Streets,http://www.imdb.com/title/tt0119338/?ref_=fn_tt_tt_1,334041,500000,-165959,-33.1918,Lynn Cohen
Never Again,http://www.imdb.com/title/tt0244094/?ref_=fn_tt_tt_1,295468,500000,-204532,-40.9064,Michael McKean
Civil Brand,http://www.imdb.com/title/tt0326806/?ref_=fn_tt_tt_1,243347,500000,-256653,-51.330600000000004,Clifton Powell
Lonesome Jim,http://www.imdb.com/title/tt0385056/?ref_=fn_tt_tt_1,154077,500000,-345923,-69.18459999999999,Mary Kay Place
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,http://www.imdb.com/title/tt2654360/?ref_=fn_tt_tt_1,151389,500000,-348611,-69.7222,Dick Cavett
Seven Samurai,http://www.imdb.com/title/tt0047478/?ref_=fn_tt_tt_1,269061,2000000,-1730939,-86.54695,Kamatari Fujiwara
The Other Dream Team,http://www.imdb.com/title/tt1606829/?ref_=fn_tt_tt_1,133778,500000,-366222,-73.2444,Mickey Hart
Finishing the Game: The Search for a New Bruce Lee,http://www.imdb.com/title/tt0843850/?ref_=fn_tt_tt_1,52850,500000,-447150,-89.42999999999999,Joe McQueen
Rubber,http://www.imdb.com/title/tt1612774/?ref_=fn_tt_tt_1,98017,500000,-401983,-80.39659999999999,Cecelia Antoinette
Home,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,177343675,135000000,42343675,31.365685185185182,April Winchell
Kiss the Bride,http://www.imdb.com/title/tt0893346/?ref_=fn_tt_tt_1,31937,500000,-468063,-93.6126,Garrett M. Brown
The Slaughter Rule,http://www.imdb.com/title/tt0266971/?ref_=fn_tt_tt_1,13134,500000,-486866,-97.3732,Eddie Spears
Monsters,http://www.imdb.com/title/tt1470827/?ref_=fn_tt_tt_1,237301,500000,-262699,-52.5398,Ricky Catter
The Living Wake,http://www.imdb.com/title/tt0489212/?ref_=fn_tt_tt_1,12055,500000,-487945,-97.589,Matthew Cowles
Detention of the Dead,http://www.imdb.com/title/tt1865346/?ref_=fn_tt_tt_1,1332,500000,-498668,-99.7336,Max Adler
Crossroads,http://www.imdb.com/title/tt0275022/?ref_=fn_tt_tt_1,37188667,12000000,25188667,209.90555833333335,Dave Allen
Born to Fly: Elizabeth Streb vs. Gravity,http://www.imdb.com/title/tt2246526/?ref_=fn_tt_tt_1,21199,500000,-478801,-95.7602,Laura Flanders
Oz the Great and Powerful,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1,234903076,215000000,19903076,9.257244651162791,James Franco
Straight Out of Brooklyn,http://www.imdb.com/title/tt0102989/?ref_=fn_tt_tt_1,2712293,450000,2262293,502.73177777777784,Matty Rich
Bloody Sunday,http://www.imdb.com/title/tt0280491/?ref_=fn_tt_tt_1,768045,2000000,-1231955,-61.59775,Tim Pigott-Smith
Conversations with Other Women,http://www.imdb.com/title/tt0435623/?ref_=fn_tt_tt_1,379122,450000,-70878,-15.750666666666666,Nora Zehetner
Poultrygeist: Night of the Chicken Dead,http://www.imdb.com/title/tt0462485/?ref_=fn_tt_tt_1,23000,500000,-477000,-95.39999999999999,Kate Graham
42nd Street,http://www.imdb.com/title/tt0024034/?ref_=fn_tt_tt_1,2300000,439000,1861000,423.9179954441913,George Brent
Metropolitan,http://www.imdb.com/title/tt0100142/?ref_=fn_tt_tt_1,2938208,225000,2713208,1205.8702222222223,Ellia Thompson
As It Is in Heaven,http://www.imdb.com/title/tt0382330/?ref_=fn_tt_tt_1,9910,25000000,-24990090,-99.96036000000001,Nils-Anders VallgÃŒÂ´rda
Napoleon Dynamite,http://www.imdb.com/title/tt0374900/?ref_=fn_tt_tt_1,44540956,400000,44140956,11035.239,Jon Gries
Blue Ruin,http://www.imdb.com/title/tt2359024/?ref_=fn_tt_tt_1,258113,1066167,-808054,-75.79056564309343,Amy Hargreaves
Paranormal Activity,http://www.imdb.com/title/tt1179904/?ref_=fn_tt_tt_1,107917283,15000,107902283,719348.5533333333,Amber Armstrong
Monty Python and the Holy Grail,http://www.imdb.com/title/tt0071853/?ref_=fn_tt_tt_1,1229197,229575,999622,435.4228465643036,Terry Jones
QuinceaÃŒÂ±era,http://www.imdb.com/title/tt0451176/?ref_=fn_tt_tt_1,1689999,400000,1289999,322.49975,Alicia Sixtos
Gory Gory Hallelujah,http://www.imdb.com/title/tt0396041/?ref_=fn_tt_tt_1,11798,100000,-88202,-88.202,David Frederick White
Tarnation,http://www.imdb.com/title/tt0390538/?ref_=fn_tt_tt_1,592014,218,591796,271466.05504587153,Renee Leblanc
I Want Your Money,http://www.imdb.com/title/tt1560957/?ref_=fn_tt_tt_1,425899,400000,25899,6.47475,Mike Huckabee
The Beyond,http://www.imdb.com/title/tt0082307/?ref_=fn_tt_tt_1,126387,400000,-273613,-68.40325,Al Cliver
What Happens in Vegas,http://www.imdb.com/title/tt1033643/?ref_=fn_tt_tt_1,80276912,35000000,45276912,129.3626057142857,Michelle Krusiec
Trekkies,http://www.imdb.com/title/tt0120370/?ref_=fn_tt_tt_1,617172,375000,242172,64.5792,James Doohan
The Broadway Melody,http://www.imdb.com/title/tt0019729/?ref_=fn_tt_tt_1,2808000,379000,2429000,640.8970976253298,Charles King
Maniac,http://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1,12843,6000000,-5987157,-99.78595,Liane Balaban
Murderball,http://www.imdb.com/title/tt0436613/?ref_=fn_tt_tt_1,1523883,1750211,-226328,-12.9314694056888,Andy Cohn
American Ninja 2: The Confrontation,http://www.imdb.com/title/tt0092548/?ref_=fn_tt_tt_1,4000000,350000,3650000,1042.857142857143,Larry Poindexter
Halloween,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,47000000,300000,46700000,15566.666666666666,P.J. Soles
Tumbleweeds,http://www.imdb.com/title/tt0161023/?ref_=fn_tt_tt_1,1281176,312000,969176,310.6333333333333,Lois Smith
The Prophecy,http://www.imdb.com/title/tt0114194/?ref_=fn_tt_tt_1,16115878,8000000,8115878,101.448475,Virginia Madsen
When the Cat's Away,http://www.imdb.com/title/tt0115856/?ref_=fn_tt_tt_1,1652472,300000,1352472,450.82399999999996,Jane Bradbury
Pieces of April,http://www.imdb.com/title/tt0311648/?ref_=fn_tt_tt_1,2360184,300000,2060184,686.728,Derek Luke
Old Joy,http://www.imdb.com/title/tt0468526/?ref_=fn_tt_tt_1,255352,300000,-44648,-14.882666666666665,Will Oldham
Wendy and Lucy,http://www.imdb.com/title/tt1152850/?ref_=fn_tt_tt_1,856942,200000,656942,328.471,Will Oldham
Nothing But a Man,http://www.imdb.com/title/tt0058414/?ref_=fn_tt_tt_1,12438,160000,-147562,-92.22625,Ivan Dixon
"First Love, Last Rites",http://www.imdb.com/title/tt0128214/?ref_=fn_tt_tt_1,40542,300000,-259458,-86.48599999999999,Natasha Gregson Wagner
Fighting Tommy Riley,http://www.imdb.com/title/tt0366444/?ref_=fn_tt_tt_1,5199,200000,-194801,-97.4005,Christina Chambers
Across the Universe,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,24343673,45000000,-20656327,-45.902948888888886,Robert Clohessy
Locker 13,http://www.imdb.com/title/tt1241226/?ref_=fn_tt_tt_1,2468,300000,-297532,-99.17733333333332,Jon Polito
Compliance,http://www.imdb.com/title/tt1971352/?ref_=fn_tt_tt_1,318622,270000,48622,18.00814814814815,James McCaffrey
Chasing Amy,http://www.imdb.com/title/tt0118842/?ref_=fn_tt_tt_1,12006514,250000,11756514,4702.6056,Joey Lauren Adams
Lovely & Amazing,http://www.imdb.com/title/tt0258273/?ref_=fn_tt_tt_1,4186931,250000,3936931,1574.7724,Raven Goodwin
Better Luck Tomorrow,http://www.imdb.com/title/tt0280477/?ref_=fn_tt_tt_1,3799339,250000,3549339,1419.7356,Collin Kahey
The Incredibly True Adventure of Two Girls in Love,http://www.imdb.com/title/tt0113416/?ref_=fn_tt_tt_1,1977544,250000,1727544,691.0176,Stephanie Berry
Chuck & Buck,http://www.imdb.com/title/tt0200530/?ref_=fn_tt_tt_1,1050600,250000,800600,320.24,Chris Weitz
American Desi,http://www.imdb.com/title/tt0203289/?ref_=fn_tt_tt_1,902835,250000,652835,261.134,Anil Kumar
Cube,http://www.imdb.com/title/tt0123755/?ref_=fn_tt_tt_1,489220,365000,124220,34.03287671232877,Nicole de Boer
Love and Other Catastrophes,http://www.imdb.com/title/tt0116931/?ref_=fn_tt_tt_1,212285,250000,-37715,-15.085999999999999,Matt Day
I Married a Strange Person!,http://www.imdb.com/title/tt0119346/?ref_=fn_tt_tt_1,203134,250000,-46866,-18.746399999999998,Richard Spore
November,http://www.imdb.com/title/tt0368089/?ref_=fn_tt_tt_1,191309,150000,41309,27.53933333333333,Nora Dunn
Like Crazy,http://www.imdb.com/title/tt1758692/?ref_=fn_tt_tt_1,3388210,250000,3138210,1255.2839999999999,Finola Hughes
Sugar Town,http://www.imdb.com/title/tt0173390/?ref_=fn_tt_tt_1,177840,250000,-72160,-28.864,John Doe
The Canyons,http://www.imdb.com/title/tt2292959/?ref_=fn_tt_tt_1,49494,250000,-200506,-80.2024,James Deen
The Sticky Fingers of Time,http://www.imdb.com/title/tt0127302/?ref_=fn_tt_tt_1,18195,250000,-231805,-92.72200000000001,Terumi Matthews
Burn,http://www.imdb.com/title/tt1781784/?ref_=fn_tt_tt_1,111300,225000,-113700,-50.53333333333333,Craig Dougherty
Urbania,http://www.imdb.com/title/tt0182508/?ref_=fn_tt_tt_1,1027119,225000,802119,356.49733333333336,Matt Keeslar
"The Beast from 20,000 Fathoms",http://www.imdb.com/title/tt0045546/?ref_=fn_tt_tt_1,5000000,210000,4790000,2280.952380952381,Ross Elliott
Swingers,http://www.imdb.com/title/tt0117802/?ref_=fn_tt_tt_1,4505922,200000,4305922,2152.9610000000002,Blake Lindsley
A Fistful of Dollars,http://www.imdb.com/title/tt0058461/?ref_=fn_tt_tt_1,3500000,200000,3300000,1650,Aldo Sambrell
Short Cut to Nirvana: Kumbh Mela,http://www.imdb.com/title/tt0420723/?ref_=fn_tt_tt_1,381225,200000,181225,90.6125,Swami Krishnanad
The Grace Card,http://www.imdb.com/title/tt1544600/?ref_=fn_tt_tt_1,2428241,200000,2228241,1114.1205,Michael Higgenbottom
Middle of Nowhere,http://www.imdb.com/title/tt1211890/?ref_=fn_tt_tt_1,78030,200000,-121970,-60.985,Lorraine Toussaint
The Business of Fancydancing,http://www.imdb.com/title/tt0303313/?ref_=fn_tt_tt_1,174682,200000,-25318,-12.659,Cynthia Geary
Call + Response,http://www.imdb.com/title/tt1301130/?ref_=fn_tt_tt_1,215185,200000,15185,7.5925,Madeleine Albright
Side Effects,http://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1,32154410,30000000,2154410,7.1813666666666665,Katie Lowes
The Trials of Darryl Hunt,http://www.imdb.com/title/tt0446055/?ref_=fn_tt_tt_1,1111,200000,-198889,-99.4445,John Reeves
Children of Heaven,http://www.imdb.com/title/tt0118849/?ref_=fn_tt_tt_1,925402,180000,745402,414.1122222222222,Mohammad Amir Naji
Weekend,http://www.imdb.com/title/tt1714210/?ref_=fn_tt_tt_1,469947,120000,349947,291.6225,Vauxhall Jermaine
She's Gotta Have It,http://www.imdb.com/title/tt0091939/?ref_=fn_tt_tt_1,7137502,175000,6962502,3978.572571428571,Tracy Camilla Johns
Another Earth,http://www.imdb.com/title/tt1549572/?ref_=fn_tt_tt_1,1316074,100000,1216074,1216.074,Flint Beverage
Sweet Sweetback's Baadasssss Song,http://www.imdb.com/title/tt0067810/?ref_=fn_tt_tt_1,15180000,500000,14680000,2936,Melvin Van Peebles
Tadpole,http://www.imdb.com/title/tt0271219/?ref_=fn_tt_tt_1,2882062,150000,2732062,1821.3746666666666,Ron Rifkin
Once,http://www.imdb.com/title/tt0907657/?ref_=fn_tt_tt_1,9437933,180000,9257933,5143.296111111111,Darren Healy
The Woman Chaser,http://www.imdb.com/title/tt0217894/?ref_=fn_tt_tt_1,110720,1200000,-1089280,-90.77333333333333,Max Kerstein
The Horse Boy,http://www.imdb.com/title/tt1333668/?ref_=fn_tt_tt_1,155984,160000,-4016,-2.5100000000000002,Simon Baron-Cohen
The Texas Chain Saw Massacre,http://www.imdb.com/title/tt0072271/?ref_=fn_tt_tt_1,30859000,83532,30775468,36842.72853517215,Marilyn Burns
Antarctic Edge: 70Ã¥Â¡ South,http://www.imdb.com/title/tt2780714/?ref_=fn_tt_tt_1,4914,150000,-145086,-96.724,Mike Brett
Top Spin,http://www.imdb.com/title/tt4219836/?ref_=fn_tt_tt_1,5858,150000,-144142,-96.09466666666665,Michael Landers
Roger & Me,http://www.imdb.com/title/tt0098213/?ref_=fn_tt_tt_1,6706368,160000,6546368,4091.48,Bob Eubanks
Your Sister's Sister,http://www.imdb.com/title/tt1742336/?ref_=fn_tt_tt_1,1573712,125000,1448712,1158.9696,Mel Eslyn
Facing the Giants,http://www.imdb.com/title/tt0805526/?ref_=fn_tt_tt_1,10174663,100000,10074663,10074.663,Shannen Fields
The Gallows,http://www.imdb.com/title/tt2309260/?ref_=fn_tt_tt_1,22757819,100000,22657819,22657.819,Reese Mishler
Over the Hill to the Poorhouse,http://www.imdb.com/title/tt0011549/?ref_=fn_tt_tt_1,3000000,100000,2900000,2900,Mary Carr
Hollywood Shuffle,http://www.imdb.com/title/tt0093200/?ref_=fn_tt_tt_1,5228617,100000,5128617,5128.617,Helen Martin
The Lost Skeleton of Cadavra,http://www.imdb.com/title/tt0307109/?ref_=fn_tt_tt_1,110536,40000,70536,176.34,Larry Blamire
Cheap Thrills,http://www.imdb.com/title/tt2389182/?ref_=fn_tt_tt_1,59379,200000,-140621,-70.3105,Elissa Dowling
The Last House on the Left,http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1,32721635,15000000,17721635,118.14423333333333,Martha MacIsaac
Pi,http://www.imdb.com/title/tt0138704/?ref_=fn_tt_tt_1,3216970,60000,3156970,5261.616666666667,Stanley B. Herman
20 Dates,http://www.imdb.com/title/tt0138987/?ref_=fn_tt_tt_1,536767,60000,476767,794.6116666666667,Robert McKee
Super Size Me,http://www.imdb.com/title/tt0390521/?ref_=fn_tt_tt_1,11529368,65000,11464368,17637.48923076923,Amelia Giancarlo
The FP,http://www.imdb.com/title/tt1296373/?ref_=fn_tt_tt_1,40557,60000,-19443,-32.405,James DeBello
Happy Christmas,http://www.imdb.com/title/tt2955096/?ref_=fn_tt_tt_1,30084,70000,-39916,-57.02285714285714,Mark Webber
The Brothers McMullen,http://www.imdb.com/title/tt0112585/?ref_=fn_tt_tt_1,10246600,25000,10221600,40886.399999999994,Maxine Bahns
Tiny Furniture,http://www.imdb.com/title/tt1570989/?ref_=fn_tt_tt_1,389804,65000,324804,499.6984615384616,Jemima Kirke
George Washington,http://www.imdb.com/title/tt0262432/?ref_=fn_tt_tt_1,241816,42000,199816,475.752380952381,Damian Jewan Lee
Smiling Fish & Goat on Fire,http://www.imdb.com/title/tt0162348/?ref_=fn_tt_tt_1,277233,40000,237233,593.0825,Ion Overman
The Legend of God's Gun,http://www.imdb.com/title/tt1073221/?ref_=fn_tt_tt_1,243768,30000,213768,712.5600000000001,Christian Anderson
Clerks,http://www.imdb.com/title/tt0109445/?ref_=fn_tt_tt_1,3151130,230000,2921130,1270.0565217391304,Jeff Anderson
In the Company of Men,http://www.imdb.com/title/tt0119361/?ref_=fn_tt_tt_1,2856622,25000,2831622,11326.488000000001,Jason Dixie
Sabotage,http://www.imdb.com/title/tt1742334/?ref_=fn_tt_tt_1,10499968,35000000,-24500032,-70.00009142857144,Maurice Compte
Slacker,http://www.imdb.com/title/tt0102943/?ref_=fn_tt_tt_1,1227508,23000,1204508,5236.991304347826,Jean Caffeine
The Puffy Chair,http://www.imdb.com/title/tt0436689/?ref_=fn_tt_tt_1,192467,15000,177467,1183.1133333333335,Bari Hyman
Breaking Upwards,http://www.imdb.com/title/tt1247644/?ref_=fn_tt_tt_1,76382,15000,61382,409.2133333333333,Ebon Moss-Bachrach
Pink Flamingos,http://www.imdb.com/title/tt0069089/?ref_=fn_tt_tt_1,180483,10000,170483,1704.8300000000002,Edith Massey
Clean,http://www.imdb.com/title/tt0388838/?ref_=fn_tt_tt_1,136007,4500,131507,2922.3777777777777,Don McKellar
The Circle,http://www.imdb.com/title/tt0255094/?ref_=fn_tt_tt_1,673780,10000,663780,6637.8,Mojgan Faramarzi
The Cure,http://www.imdb.com/title/tt0123948/?ref_=fn_tt_tt_1,94596,1000000,-905404,-90.5404,Denden
Primer,http://www.imdb.com/title/tt0390384/?ref_=fn_tt_tt_1,424760,7000,417760,5968,Casey Gooden
Cavite,http://www.imdb.com/title/tt0428303/?ref_=fn_tt_tt_1,70071,7000,63071,901.0142857142856,Quynn Ton
El Mariachi,http://www.imdb.com/title/tt0104815/?ref_=fn_tt_tt_1,2040920,7000,2033920,29056,Consuelo GÃŒ_mez
Newlyweds,http://www.imdb.com/title/tt1880418/?ref_=fn_tt_tt_1,4584,9000,-4416,-49.06666666666666,Daniella Pineda
