movieTitle,movieIMDbLink,gross,budget,director,profit,ROI
Antarctica: A Year on Ice,http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1,287761,1000000,Anthony Powell,-712239,-71.2239
A Lego Brickumentary,http://www.imdb.com/title/tt3214286/?ref_=fn_tt_tt_1,100240,1000000,Kief Davidson,-899760,-89.976
Hardflip,http://www.imdb.com/title/tt1907639/?ref_=fn_tt_tt_1,96734,1000000,Johnny Remo,-903266,-90.3266
Chocolate: Deep Dark Secrets,http://www.imdb.com/title/tt0454431/?ref_=fn_tt_tt_1,49000,1500000,Vivek Agnihotri,-1451000,-96.73333333333333
The House of the Devil,http://www.imdb.com/title/tt1172994/?ref_=fn_tt_tt_1,100659,900000,Ti West,-799341,-88.81566666666667
The Perfect Host,http://www.imdb.com/title/tt1334553/?ref_=fn_tt_tt_1,48430,500000,Nick Tomnay,-451570,-90.31400000000001
Safe Men,http://www.imdb.com/title/tt0120813/?ref_=fn_tt_tt_1,21210,1000000,John Hamburg,-978790,-97.879
The Specials,http://www.imdb.com/title/tt0181836/?ref_=fn_tt_tt_1,12996,1000000,Craig Mazin,-987004,-98.7004
Alone with Her,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1,10018,1000000,Eric Nicholas,-989982,-98.9982
Creative Control,http://www.imdb.com/title/tt3277624/?ref_=fn_tt_tt_1,62480,1000000,Benjamin Dickinson,-937520,-93.752
Special,http://www.imdb.com/title/tt0479162/?ref_=fn_tt_tt_1,6387,1000000,Hal Haberman,-993613,-99.3613
In Her Line of Fire,http://www.imdb.com/title/tt0487156/?ref_=fn_tt_tt_1,721,1000000,Brian Trenchard-Smith,-999279,-99.92790000000001
The Jimmy Show,http://www.imdb.com/title/tt0271020/?ref_=fn_tt_tt_1,703,1500000,Frank Whaley,-1499297,-99.95313333333333
Trance,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,2319187,20000000,Danny Boyle,-17680813,-88.404065
On the Waterfront,http://www.imdb.com/title/tt0047296/?ref_=fn_tt_tt_1,9600000,910000,Elia Kazan,8690000,954.945054945055
L!fe Happens,http://www.imdb.com/title/tt1726589/?ref_=fn_tt_tt_1,20186,930000,Kat Coiro,-909814,-97.8294623655914
"4 Months, 3 Weeks and 2 Days",http://www.imdb.com/title/tt1032846/?ref_=fn_tt_tt_1,1185783,590000,Cristian Mungiu,595783,100.98016949152542
Hard Candy,http://www.imdb.com/title/tt0424136/?ref_=fn_tt_tt_1,1007962,950000,David Slade,57962,6.101263157894737
The Quiet,http://www.imdb.com/title/tt0414951/?ref_=fn_tt_tt_1,381186,900000,Jamie Babbit,-518814,-57.646
Fruitvale Station,http://www.imdb.com/title/tt2334649/?ref_=fn_tt_tt_1,16097842,900000,Ryan Coogler,15197842,1688.6491111111113
The Brass Teapot,http://www.imdb.com/title/tt1935902/?ref_=fn_tt_tt_1,6643,900000,Ramaa Mosley,-893357,-99.26188888888889
The Hammer,http://www.imdb.com/title/tt0814130/?ref_=fn_tt_tt_1,442638,850000,Charles Herman-Wurmfeld,-407362,-47.92494117647059
Snitch,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1,42919096,15000000,Ric Roman Waugh,27919096,186.12730666666667
Latter Days,http://www.imdb.com/title/tt0345551/?ref_=fn_tt_tt_1,819939,850000,C. Jay Cox,-30061,-3.5365882352941176
"For a Good Time, Call...",http://www.imdb.com/title/tt1996264/?ref_=fn_tt_tt_1,1243961,850000,Jamie Travis,393961,46.348352941176465
Time Changer,http://www.imdb.com/title/tt0295725/?ref_=fn_tt_tt_1,15278,825000,Rich Christiano,-809722,-98.14812121212121
A Separation,http://www.imdb.com/title/tt1832382/?ref_=fn_tt_tt_1,7098492,500000,Asghar Farhadi,6598492,1319.6984
Welcome to the Dollhouse,http://www.imdb.com/title/tt0114906/?ref_=fn_tt_tt_1,4771000,800000,Todd Solondz,3971000,496.375
Ruby in Paradise,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1,1001437,800000,Victor Nunez,201437,25.179625
Raising Victor Vargas,http://www.imdb.com/title/tt0316188/?ref_=fn_tt_tt_1,2073984,800000,Peter Sollett,1273984,159.248
Deterrence,http://www.imdb.com/title/tt0158583/?ref_=fn_tt_tt_1,144583,800000,Rod Lurie,-655417,-81.927125
Not Cool,http://www.imdb.com/title/tt3569356/?ref_=fn_tt_tt_1,35688,600000,Shane Dawson,-564312,-94.052
Dead Snow,http://www.imdb.com/title/tt1278340/?ref_=fn_tt_tt_1,41709,800000,Tommy Wirkola,-758291,-94.786375
Saints and Soldiers,http://www.imdb.com/title/tt0373283/?ref_=fn_tt_tt_1,1310270,780000,Ryan Little,530270,67.98333333333333
American Graffiti,http://www.imdb.com/title/tt0069704/?ref_=fn_tt_tt_1,115000000,777000,George Lucas,114223000,14700.514800514802
Aqua Teen Hunger Force Colon Movie Film for Theaters,http://www.imdb.com/title/tt0455326/?ref_=fn_tt_tt_1,5518918,750000,Matt Maiellaro,4768918,635.8557333333333
Safety Not Guaranteed,http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1,4007792,750000,Colin Trevorrow,3257792,434.37226666666663
Kill List,http://www.imdb.com/title/tt1788391/?ref_=fn_tt_tt_1,26297,500000,Ben Wheatley,-473703,-94.7406
The Innkeepers,http://www.imdb.com/title/tt1594562/?ref_=fn_tt_tt_1,77501,750000,Ti West,-672499,-89.66653333333333
The Unborn,http://www.imdb.com/title/tt1139668/?ref_=fn_tt_tt_1,42638165,16000000,David S. Goyer,26638165,166.48853125
Interview with the Assassin,http://www.imdb.com/title/tt0308411/?ref_=fn_tt_tt_1,47329,750000,Neil Burger,-702671,-93.68946666666666
Donkey Punch,http://www.imdb.com/title/tt0988849/?ref_=fn_tt_tt_1,18378,900000,Oliver Blackburn,-881622,-97.958
Hoop Dreams,http://www.imdb.com/title/tt0110057/?ref_=fn_tt_tt_1,7830611,700000,Steve James,7130611,1018.6587142857143
L.I.E.,http://www.imdb.com/title/tt0242587/?ref_=fn_tt_tt_1,1141829,700000,Michael Cuesta,441829,63.118428571428574
King Kong,http://www.imdb.com/title/tt0360717/?ref_=fn_tt_tt_1,218051260,207000000,Peter Jackson,11051260,5.338772946859904
House of Wax,http://www.imdb.com/title/tt0397065/?ref_=fn_tt_tt_1,32048809,30000000,Jaume Collet-Serra,2048809,6.829363333333334
Half Nelson,http://www.imdb.com/title/tt0468489/?ref_=fn_tt_tt_1,2694973,700000,Ryan Fleck,1994973,284.99614285714284
Naturally Native,http://www.imdb.com/title/tt0133117/?ref_=fn_tt_tt_1,10508,700000,Jennifer Wynne Farmer,-689492,-98.49885714285715
Hav Plenty,http://www.imdb.com/title/tt0126938/?ref_=fn_tt_tt_1,2301777,650000,Christopher Scott Cherot,1651777,254.11953846153844
Top Hat,http://www.imdb.com/title/tt0027125/?ref_=fn_tt_tt_1,3000000,609000,Mark Sandrich,2391000,392.6108374384237
The Blair Witch Project,http://www.imdb.com/title/tt0185937/?ref_=fn_tt_tt_1,140530114,60000,Daniel Myrick,140470114,234116.85666666666
Woodstock,http://www.imdb.com/title/tt0066580/?ref_=fn_tt_tt_1,13300000,600000,Michael Wadleigh,12700000,2116.666666666667
Mercy Streets,http://www.imdb.com/title/tt0243415/?ref_=fn_tt_tt_1,171988,600000,Jon Gunn,-428012,-71.33533333333332
Arnolds Park,http://www.imdb.com/title/tt1074931/?ref_=fn_tt_tt_1,23616,600000,Gene Teigland,-576384,-96.06400000000001
Broken Vessels,http://www.imdb.com/title/tt0149964/?ref_=fn_tt_tt_1,13493,600000,Scott Ziehl,-586507,-97.75116666666666
A Hard Day's Night,http://www.imdb.com/title/tt0058182/?ref_=fn_tt_tt_1,515005,560000,Richard Lester,-44995,-8.034821428571428
The Harvest/La Cosecha,http://www.imdb.com/title/tt1981703/?ref_=fn_tt_tt_1,2245,560000,U. Roberto Romano,-557755,-99.59910714285715
Fireproof,http://www.imdb.com/title/tt1129423/?ref_=fn_tt_tt_1,33451479,500000,Alex Kendrick,32951479,6590.2958
Benji,http://www.imdb.com/title/tt0071206/?ref_=fn_tt_tt_1,39552600,500000,Joe Camp,39052600,7810.5199999999995
Open Water,http://www.imdb.com/title/tt0374102/?ref_=fn_tt_tt_1,30500882,500000,Chris Kentis,30000882,6000.1764
Kingdom of the Spiders,http://www.imdb.com/title/tt0076271/?ref_=fn_tt_tt_1,17000000,500000,John 'Bud' Cardos,16500000,3300
The Station Agent,http://www.imdb.com/title/tt0340377/?ref_=fn_tt_tt_1,5739376,500000,Tom McCarthy,5239376,1047.8752
To Save a Life,http://www.imdb.com/title/tt1270286/?ref_=fn_tt_tt_1,3773863,1000000,Brian Baugh,2773863,277.3863
Beyond the Mat,http://www.imdb.com/title/tt0218043/?ref_=fn_tt_tt_1,2047570,500000,Barry W. Blaustein,1547570,309.51399999999995
The Singles Ward,http://www.imdb.com/title/tt0306069/?ref_=fn_tt_tt_1,1250798,500000,Kurt Hale,750798,150.15959999999998
Osama,http://www.imdb.com/title/tt0368913/?ref_=fn_tt_tt_1,1127331,46000,Siddiq Barmak,1081331,2350.7195652173914
Sholem Aleichem: Laughing in the Darkness,http://www.imdb.com/title/tt1976608/?ref_=fn_tt_tt_1,906666,500000,Joseph Dorman,406666,81.3332
Groove,http://www.imdb.com/title/tt0212974/?ref_=fn_tt_tt_1,1114943,500000,Greg Harrison,614943,122.9886
The R.M.,http://www.imdb.com/title/tt0341540/?ref_=fn_tt_tt_1,1111615,500000,Kurt Hale,611615,122.32300000000001
Twin Falls Idaho,http://www.imdb.com/title/tt0162830/?ref_=fn_tt_tt_1,985341,500000,Michael Polish,485341,97.0682
Mean Creek,http://www.imdb.com/title/tt0377091/?ref_=fn_tt_tt_1,603943,500000,Jacob Aaron Estes,103943,20.7886
Hurricane Streets,http://www.imdb.com/title/tt0119338/?ref_=fn_tt_tt_1,334041,500000,Morgan J. Freeman,-165959,-33.1918
Never Again,http://www.imdb.com/title/tt0244094/?ref_=fn_tt_tt_1,295468,500000,Eric Schaeffer,-204532,-40.9064
Civil Brand,http://www.imdb.com/title/tt0326806/?ref_=fn_tt_tt_1,243347,500000,Neema Barnette,-256653,-51.330600000000004
Lonesome Jim,http://www.imdb.com/title/tt0385056/?ref_=fn_tt_tt_1,154077,500000,Steve Buscemi,-345923,-69.18459999999999
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,http://www.imdb.com/title/tt2654360/?ref_=fn_tt_tt_1,151389,500000,Molly Bernstein,-348611,-69.7222
Seven Samurai,http://www.imdb.com/title/tt0047478/?ref_=fn_tt_tt_1,269061,2000000,Akira Kurosawa,-1730939,-86.54695
The Other Dream Team,http://www.imdb.com/title/tt1606829/?ref_=fn_tt_tt_1,133778,500000,Marius A. Markevicius,-366222,-73.2444
Finishing the Game: The Search for a New Bruce Lee,http://www.imdb.com/title/tt0843850/?ref_=fn_tt_tt_1,52850,500000,Justin Lin,-447150,-89.42999999999999
Rubber,http://www.imdb.com/title/tt1612774/?ref_=fn_tt_tt_1,98017,500000,Quentin Dupieux,-401983,-80.39659999999999
Home,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,177343675,135000000,Tim Johnson,42343675,31.365685185185182
Kiss the Bride,http://www.imdb.com/title/tt0893346/?ref_=fn_tt_tt_1,31937,500000,C. Jay Cox,-468063,-93.6126
The Slaughter Rule,http://www.imdb.com/title/tt0266971/?ref_=fn_tt_tt_1,13134,500000,Alex Smith,-486866,-97.3732
Monsters,http://www.imdb.com/title/tt1470827/?ref_=fn_tt_tt_1,237301,500000,Gareth Edwards,-262699,-52.5398
The Living Wake,http://www.imdb.com/title/tt0489212/?ref_=fn_tt_tt_1,12055,500000,Sol Tryon,-487945,-97.589
Detention of the Dead,http://www.imdb.com/title/tt1865346/?ref_=fn_tt_tt_1,1332,500000,Alex Craig Mann,-498668,-99.7336
Crossroads,http://www.imdb.com/title/tt0275022/?ref_=fn_tt_tt_1,37188667,12000000,Tamra Davis,25188667,209.90555833333335
Born to Fly: Elizabeth Streb vs. Gravity,http://www.imdb.com/title/tt2246526/?ref_=fn_tt_tt_1,21199,500000,Catherine Gund,-478801,-95.7602
Oz the Great and Powerful,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1,234903076,215000000,Sam Raimi,19903076,9.257244651162791
Straight Out of Brooklyn,http://www.imdb.com/title/tt0102989/?ref_=fn_tt_tt_1,2712293,450000,Matty Rich,2262293,502.73177777777784
Bloody Sunday,http://www.imdb.com/title/tt0280491/?ref_=fn_tt_tt_1,768045,2000000,Paul Greengrass,-1231955,-61.59775
Conversations with Other Women,http://www.imdb.com/title/tt0435623/?ref_=fn_tt_tt_1,379122,450000,Hans Canosa,-70878,-15.750666666666666
Poultrygeist: Night of the Chicken Dead,http://www.imdb.com/title/tt0462485/?ref_=fn_tt_tt_1,23000,500000,Lloyd Kaufman,-477000,-95.39999999999999
42nd Street,http://www.imdb.com/title/tt0024034/?ref_=fn_tt_tt_1,2300000,439000,Lloyd Bacon,1861000,423.9179954441913
Metropolitan,http://www.imdb.com/title/tt0100142/?ref_=fn_tt_tt_1,2938208,225000,Whit Stillman,2713208,1205.8702222222223
As It Is in Heaven,http://www.imdb.com/title/tt0382330/?ref_=fn_tt_tt_1,9910,25000000,Kay Pollak,-24990090,-99.96036000000001
Napoleon Dynamite,http://www.imdb.com/title/tt0374900/?ref_=fn_tt_tt_1,44540956,400000,Jared Hess,44140956,11035.239
Blue Ruin,http://www.imdb.com/title/tt2359024/?ref_=fn_tt_tt_1,258113,1066167,Jeremy Saulnier,-808054,-75.79056564309343
Paranormal Activity,http://www.imdb.com/title/tt1179904/?ref_=fn_tt_tt_1,107917283,15000,Oren Peli,107902283,719348.5533333333
Monty Python and the Holy Grail,http://www.imdb.com/title/tt0071853/?ref_=fn_tt_tt_1,1229197,229575,Terry Gilliam,999622,435.4228465643036
QuinceaÌÎå±era,http://www.imdb.com/title/tt0451176/?ref_=fn_tt_tt_1,1689999,400000,Richard Glatzer,1289999,322.49975
Gory Gory Hallelujah,http://www.imdb.com/title/tt0396041/?ref_=fn_tt_tt_1,11798,100000,Sue Corcoran,-88202,-88.202
Tarnation,http://www.imdb.com/title/tt0390538/?ref_=fn_tt_tt_1,592014,218,Jonathan Caouette,591796,271466.05504587153
I Want Your Money,http://www.imdb.com/title/tt1560957/?ref_=fn_tt_tt_1,425899,400000,Ray Griggs,25899,6.47475
The Beyond,http://www.imdb.com/title/tt0082307/?ref_=fn_tt_tt_1,126387,400000,Lucio Fulci,-273613,-68.40325
What Happens in Vegas,http://www.imdb.com/title/tt1033643/?ref_=fn_tt_tt_1,80276912,35000000,Tom Vaughan,45276912,129.3626057142857
Trekkies,http://www.imdb.com/title/tt0120370/?ref_=fn_tt_tt_1,617172,375000,Roger Nygard,242172,64.5792
The Broadway Melody,http://www.imdb.com/title/tt0019729/?ref_=fn_tt_tt_1,2808000,379000,Harry Beaumont,2429000,640.8970976253298
Maniac,http://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1,12843,6000000,Franck Khalfoun,-5987157,-99.78595
Censored Voices,http://www.imdb.com/title/tt3457376/?ref_=fn_tt_tt_1,34151,450000,Mor Loushy,-415849,-92.41088888888889
Murderball,http://www.imdb.com/title/tt0436613/?ref_=fn_tt_tt_1,1523883,1750211,Henry Alex Rubin,-226328,-12.9314694056888
American Ninja 2: The Confrontation,http://www.imdb.com/title/tt0092548/?ref_=fn_tt_tt_1,4000000,350000,Sam Firstenberg,3650000,1042.857142857143
Halloween,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,47000000,300000,John Carpenter,46700000,15566.666666666666
Tumbleweeds,http://www.imdb.com/title/tt0161023/?ref_=fn_tt_tt_1,1281176,312000,Gavin O'Connor,969176,310.6333333333333
The Prophecy,http://www.imdb.com/title/tt0114194/?ref_=fn_tt_tt_1,16115878,8000000,Gregory Widen,8115878,101.448475
When the Cat's Away,http://www.imdb.com/title/tt0115856/?ref_=fn_tt_tt_1,1652472,300000,CÌÎå©dric Klapisch,1352472,450.82399999999996
Pieces of April,http://www.imdb.com/title/tt0311648/?ref_=fn_tt_tt_1,2360184,300000,Peter Hedges,2060184,686.728
Old Joy,http://www.imdb.com/title/tt0468526/?ref_=fn_tt_tt_1,255352,300000,Kelly Reichardt,-44648,-14.882666666666665
Wendy and Lucy,http://www.imdb.com/title/tt1152850/?ref_=fn_tt_tt_1,856942,200000,Kelly Reichardt,656942,328.471
Ayurveda: Art of Being,http://www.imdb.com/title/tt0221809/?ref_=fn_tt_tt_1,16892,300000,Pan Nalin,-283108,-94.36933333333334
Nothing But a Man,http://www.imdb.com/title/tt0058414/?ref_=fn_tt_tt_1,12438,160000,Michael Roemer,-147562,-92.22625
"First Love, Last Rites",http://www.imdb.com/title/tt0128214/?ref_=fn_tt_tt_1,40542,300000,Jesse Peretz,-259458,-86.48599999999999
Fighting Tommy Riley,http://www.imdb.com/title/tt0366444/?ref_=fn_tt_tt_1,5199,200000,Eddie O'Flaherty,-194801,-97.4005
Across the Universe,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,24343673,45000000,Julie Taymor,-20656327,-45.902948888888886
Locker 13,http://www.imdb.com/title/tt1241226/?ref_=fn_tt_tt_1,2468,300000,Bruce Dellis,-297532,-99.17733333333332
Compliance,http://www.imdb.com/title/tt1971352/?ref_=fn_tt_tt_1,318622,270000,Craig Zobel,48622,18.00814814814815
Chasing Amy,http://www.imdb.com/title/tt0118842/?ref_=fn_tt_tt_1,12006514,250000,Kevin Smith,11756514,4702.6056
Lovely & Amazing,http://www.imdb.com/title/tt0258273/?ref_=fn_tt_tt_1,4186931,250000,Nicole Holofcener,3936931,1574.7724
Better Luck Tomorrow,http://www.imdb.com/title/tt0280477/?ref_=fn_tt_tt_1,3799339,250000,Justin Lin,3549339,1419.7356
The Incredibly True Adventure of Two Girls in Love,http://www.imdb.com/title/tt0113416/?ref_=fn_tt_tt_1,1977544,250000,Maria Maggenti,1727544,691.0176
Chuck & Buck,http://www.imdb.com/title/tt0200530/?ref_=fn_tt_tt_1,1050600,250000,Miguel Arteta,800600,320.24
American Desi,http://www.imdb.com/title/tt0203289/?ref_=fn_tt_tt_1,902835,250000,Piyush Dinker Pandya,652835,261.134
Cube,http://www.imdb.com/title/tt0123755/?ref_=fn_tt_tt_1,489220,365000,Vincenzo Natali,124220,34.03287671232877
Love and Other Catastrophes,http://www.imdb.com/title/tt0116931/?ref_=fn_tt_tt_1,212285,250000,Emma-Kate Croghan,-37715,-15.085999999999999
I Married a Strange Person!,http://www.imdb.com/title/tt0119346/?ref_=fn_tt_tt_1,203134,250000,Bill Plympton,-46866,-18.746399999999998
November,http://www.imdb.com/title/tt0368089/?ref_=fn_tt_tt_1,191309,150000,Greg Harrison,41309,27.53933333333333
Like Crazy,http://www.imdb.com/title/tt1758692/?ref_=fn_tt_tt_1,3388210,250000,Drake Doremus,3138210,1255.2839999999999
Sugar Town,http://www.imdb.com/title/tt0173390/?ref_=fn_tt_tt_1,177840,250000,Allison Anders,-72160,-28.864
The Canyons,http://www.imdb.com/title/tt2292959/?ref_=fn_tt_tt_1,49494,250000,Paul Schrader,-200506,-80.2024
The Sticky Fingers of Time,http://www.imdb.com/title/tt0127302/?ref_=fn_tt_tt_1,18195,250000,Hilary Brougher,-231805,-92.72200000000001
Burn,http://www.imdb.com/title/tt1781784/?ref_=fn_tt_tt_1,111300,225000,Tom Putnam,-113700,-50.53333333333333
Urbania,http://www.imdb.com/title/tt0182508/?ref_=fn_tt_tt_1,1027119,225000,Jon Shear,802119,356.49733333333336
"The Beast from 20,000 Fathoms",http://www.imdb.com/title/tt0045546/?ref_=fn_tt_tt_1,5000000,210000,EugÌÎåÂne LouriÌÎå©,4790000,2280.952380952381
Swingers,http://www.imdb.com/title/tt0117802/?ref_=fn_tt_tt_1,4505922,200000,Doug Liman,4305922,2152.9610000000002
A Fistful of Dollars,http://www.imdb.com/title/tt0058461/?ref_=fn_tt_tt_1,3500000,200000,Sergio Leone,3300000,1650
Short Cut to Nirvana: Kumbh Mela,http://www.imdb.com/title/tt0420723/?ref_=fn_tt_tt_1,381225,200000,Maurizio Benazzo,181225,90.6125
The Grace Card,http://www.imdb.com/title/tt1544600/?ref_=fn_tt_tt_1,2428241,200000,David G. Evans,2228241,1114.1205
Middle of Nowhere,http://www.imdb.com/title/tt1211890/?ref_=fn_tt_tt_1,78030,200000,Ava DuVernay,-121970,-60.985
The Business of Fancydancing,http://www.imdb.com/title/tt0303313/?ref_=fn_tt_tt_1,174682,200000,Sherman Alexie,-25318,-12.659
Call + Response,http://www.imdb.com/title/tt1301130/?ref_=fn_tt_tt_1,215185,200000,Justin Dillon,15185,7.5925
Side Effects,http://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1,32154410,30000000,Steven Soderbergh,2154410,7.1813666666666665
The Trials of Darryl Hunt,http://www.imdb.com/title/tt0446055/?ref_=fn_tt_tt_1,1111,200000,Ricki Stern,-198889,-99.4445
Children of Heaven,http://www.imdb.com/title/tt0118849/?ref_=fn_tt_tt_1,925402,180000,Majid Majidi,745402,414.1122222222222
Weekend,http://www.imdb.com/title/tt1714210/?ref_=fn_tt_tt_1,469947,120000,Andrew Haigh,349947,291.6225
She's Gotta Have It,http://www.imdb.com/title/tt0091939/?ref_=fn_tt_tt_1,7137502,175000,Spike Lee,6962502,3978.572571428571
Another Earth,http://www.imdb.com/title/tt1549572/?ref_=fn_tt_tt_1,1316074,100000,Mike Cahill,1216074,1216.074
Sweet Sweetback's Baadasssss Song,http://www.imdb.com/title/tt0067810/?ref_=fn_tt_tt_1,15180000,500000,Melvin Van Peebles,14680000,2936
Tadpole,http://www.imdb.com/title/tt0271219/?ref_=fn_tt_tt_1,2882062,150000,Gary Winick,2732062,1821.3746666666666
Once,http://www.imdb.com/title/tt0907657/?ref_=fn_tt_tt_1,9437933,180000,John Carney,9257933,5143.296111111111
The Woman Chaser,http://www.imdb.com/title/tt0217894/?ref_=fn_tt_tt_1,110720,1200000,Robinson Devor,-1089280,-90.77333333333333
The Horse Boy,http://www.imdb.com/title/tt1333668/?ref_=fn_tt_tt_1,155984,160000,Michel Orion Scott,-4016,-2.5100000000000002
The Texas Chain Saw Massacre,http://www.imdb.com/title/tt0072271/?ref_=fn_tt_tt_1,30859000,83532,Tobe Hooper,30775468,36842.72853517215
Antarctic Edge: 70Ì´åÁ South,http://www.imdb.com/title/tt2780714/?ref_=fn_tt_tt_1,4914,150000,Dena Seidel,-145086,-96.724
Top Spin,http://www.imdb.com/title/tt4219836/?ref_=fn_tt_tt_1,5858,150000,Sara Newens,-144142,-96.09466666666665
Roger & Me,http://www.imdb.com/title/tt0098213/?ref_=fn_tt_tt_1,6706368,160000,Michael Moore,6546368,4091.48
Your Sister's Sister,http://www.imdb.com/title/tt1742336/?ref_=fn_tt_tt_1,1573712,125000,Lynn Shelton,1448712,1158.9696
Facing the Giants,http://www.imdb.com/title/tt0805526/?ref_=fn_tt_tt_1,10174663,100000,Alex Kendrick,10074663,10074.663
The Gallows,http://www.imdb.com/title/tt2309260/?ref_=fn_tt_tt_1,22757819,100000,Travis Cluff,22657819,22657.819
Over the Hill to the Poorhouse,http://www.imdb.com/title/tt0011549/?ref_=fn_tt_tt_1,3000000,100000,Harry F. Millarde,2900000,2900
Hollywood Shuffle,http://www.imdb.com/title/tt0093200/?ref_=fn_tt_tt_1,5228617,100000,Robert Townsend,5128617,5128.617
The Lost Skeleton of Cadavra,http://www.imdb.com/title/tt0307109/?ref_=fn_tt_tt_1,110536,40000,Larry Blamire,70536,176.34
