country,movieTitle,contentRating,movieYear,duration,language,numFaceInPoster,movieIMDbLink,gross,budget,imdbScore,numVotedUsers,numCriticsForReviews,castMemberFBLikes,movieFBLikes,director,directorFBLikes,actor1,actor1FBLikes,actor2,actor2FBLikes,actor3,actor3FBLikes,profit,ROI
France,Mississippi Mermaid,R,1969,123,French,0,http://www.imdb.com/title/tt0064990/?ref_=fn_tt_tt_1,26893,1600000,7.2,4391,35,1694,278,FranÌÎå_ois Truffaut,0,Catherine Deneuve,963,Jean-Paul Belmondo,710,Michel Bouquet,21,-1573107,-98.3191875
USA,I Love Your Work,R,2003,111,English,2,http://www.imdb.com/title/tt0322700/?ref_=fn_tt_tt_1,2580,1650000,5.4,1618,22,2564,63,Adam Goldberg,1000,Judy Greer,2000,Marisa Coughlan,163,Nicky Katt,127,-1647420,-99.84363636363636
USA,Dawn of the Dead,R,2004,110,English,0,http://www.imdb.com/title/tt0363547/?ref_=fn_tt_tt_1,58885635,26000000,7.4,194426,287,10438,7000,Zack Snyder,0,Ty Burrell,3000,Kevin Zegers,2000,Mekhi Phifer,1000,32885635,126.48321153846153
USA,Waitress,PG-13,2007,108,English,1,http://www.imdb.com/title/tt0473308/?ref_=fn_tt_tt_1,19067631,2000000,7.1,37714,173,1981,0,Adrienne Shelly,191,Lew Temple,597,Cheryl Hines,541,Eddie Jemison,336,17067631,853.38155
USA,Bloodsport,R,1988,92,English,1,http://www.imdb.com/title/tt0092675/?ref_=fn_tt_tt_1,11806119,1100000,6.8,57578,61,1168,0,Newt Arnold,15,Bolo Yeung,633,Donald Gibb,403,Ken Siu,49,10706119,973.2835454545456
USA,Kids,NA,1995,91,English,1,http://www.imdb.com/title/tt0113540/?ref_=fn_tt_tt_1,7417210,1500000,7,59041,71,3310,0,Larry Clark,184,Rosario Dawson,3000,Leo Fitzpatrick,202,Justin Pierce,82,5917210,394.48066666666665
USA,The Squid and the Whale,R,2005,88,English,0,http://www.imdb.com/title/tt0367089/?ref_=fn_tt_tt_1,7362100,1500000,7.4,60295,110,479,0,Noah Baumbach,387,William Baldwin,436,Elizabeth Meriwether,25,Owen Kline,18,5862100,390.8066666666667
USA,Kissing Jessica Stein,R,2001,97,English,1,http://www.imdb.com/title/tt0264761/?ref_=fn_tt_tt_1,7022940,1000000,6.7,14018,110,1173,682,Charles Herman-Wurmfeld,0,Scott Cohen,378,Jennifer Westfeldt,321,Brian Stepanek,117,6022940,602.294
Canada,Exotica,R,1994,103,English,1,http://www.imdb.com/title/tt0109759/?ref_=fn_tt_tt_1,5132222,2000000,7.2,14112,53,2990,619,Atom Egoyan,460,Bruce Greenwood,991,Mia Kirshner,971,Sarah Polley,900,3132222,156.6111
USA,Buffalo '66,R,1998,110,English,2,http://www.imdb.com/title/tt0118789/?ref_=fn_tt_tt_1,2365931,1500000,7.5,36657,106,4762,0,Vincent Gallo,787,Anjelica Huston,1000,Vincent Gallo,787,Jan-Michael Vincent,642,865931,57.72873333333334
USA,Insidious,PG-13,2010,103,English,1,http://www.imdb.com/title/tt1591095/?ref_=fn_tt_tt_1,53991137,1500000,6.8,202800,445,3030,60000,James Wan,0,Lin Shaye,852,Barbara Hershey,618,Philip Friedman,588,52491137,3499.409133333333
Argentina,Nine Queens,R,2000,114,Spanish,0,http://www.imdb.com/title/tt0247586/?ref_=fn_tt_tt_1,1221261,1500000,7.9,38215,94,856,0,FabiÌÎÌn Bielinsky,44,Ricardo DarÌÎ_n,827,GastÌÎ_n Pauls,22,Leticia BrÌÎå©dice,7,-278739,-18.5826
USA,The Ballad of Jack and Rose,R,2005,112,English,1,http://www.imdb.com/title/tt0357110/?ref_=fn_tt_tt_1,712294,1500000,6.7,9408,75,859,608,Rebecca Miller,58,Beau Bridges,552,Susanna Thompson,265,Ryan McDonald,42,-787706,-52.513733333333334
USA,The To Do List,R,2013,104,English,7,http://www.imdb.com/title/tt1758795/?ref_=fn_tt_tt_1,3447339,1500000,5.8,29517,97,2667,0,Maggie Carey,38,Donald Glover,801,Alia Shawkat,727,Scott Porter,690,1947339,129.82260000000002
France,Killing Zoe,R,1993,99,English,0,http://www.imdb.com/title/tt0110265/?ref_=fn_tt_tt_1,418953,1500000,6.5,17322,37,1582,853,Roger Avary,675,Eric Stoltz,902,Salvator Xuereb,424,Jean-Hugues Anglade,164,-1081047,-72.0698
USA,The Believer,R,2001,98,English,0,http://www.imdb.com/title/tt0247199/?ref_=fn_tt_tt_1,406035,1500000,7.2,30314,84,33441,0,Henry Bean,21,Ryan Gosling,33000,Theresa Russell,243,Summer Phoenix,76,-1093965,-72.931
USA,Session 9,R,2001,100,English,0,http://www.imdb.com/title/tt0261983/?ref_=fn_tt_tt_1,373967,1500000,6.5,43839,127,469,0,Brad Anderson,122,Paul Guilfoyle,210,Brendan Sexton III,148,Larry Fessenden,83,-1126033,-75.06886666666666
USA,I Want Someone to Eat Cheese With,R,2006,80,English,0,http://www.imdb.com/title/tt0391229/?ref_=fn_tt_tt_1,194568,1500000,6.2,2963,32,2179,0,Jeff Garlin,522,Jessy Schram,813,Jeff Garlin,522,Joey Slotnick,423,-1305432,-87.02879999999999
USA,Modern Times,G,1936,87,English,1,http://www.imdb.com/title/tt0027977/?ref_=fn_tt_tt_1,163245,1500000,8.6,143086,120,352,0,Charles Chaplin,0,Paulette Goddard,309,Stanley Blystone,8,Fred Malatesta,8,-1336755,-89.117
USA,Stolen Summer,PG,2002,91,English,1,http://www.imdb.com/title/tt0286162/?ref_=fn_tt_tt_1,119841,1500000,6.5,2419,31,3901,304,Pete Jones,18,Brian Dennehy,954,Aidan Quinn,767,Bonnie Hunt,597,-1380159,-92.0106
USA,My Name Is Bruce,R,2007,84,English,1,http://www.imdb.com/title/tt0489235/?ref_=fn_tt_tt_1,173066,1500000,6.3,21379,100,1238,0,Bruce Campbell,0,Ted Raimi,634,Dan Hicks,328,Timothy Patrick Quill,158,-1326934,-88.46226666666666
USA,The Salon,PG-13,2005,90,English,7,http://www.imdb.com/title/tt0436742/?ref_=fn_tt_tt_1,92362,1500000,4.3,444,14,3138,68,Mark Brown,7,Vivica A. Fox,890,Monica Calhoun,597,Garrett Morris,424,-1407638,-93.84253333333334
USA,Road Hard,NA,2015,98,English,0,http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1,105943,1500000,6.1,1351,14,2628,212,Adam Carolla,102,Jay Mohr,563,Jim O'Heir,485,David Alan Grier,360,-1394057,-92.93713333333334
USA,Amigo,R,2010,124,English,0,http://www.imdb.com/title/tt1562847/?ref_=fn_tt_tt_1,183490,1700000,5.8,463,35,60,594,John Sayles,407,Brian Lee Franklin,38,John Arcilla,8,Ronnie Lazaro,7,-1516510,-89.2064705882353
Canada,Pontypool,Not Rated,2008,95,English,0,http://www.imdb.com/title/tt1226681/?ref_=fn_tt_tt_1,3478,1500000,6.7,22212,178,721,0,Bruce McDonald,49,Stephen McHattie,413,Georgina Reilly,98,Boyd Banks,57,-1496522,-99.76813333333332
USA,Trucker,R,2008,90,English,3,http://www.imdb.com/title/tt1087527/?ref_=fn_tt_tt_1,52166,2000000,6.7,2792,46,89263,371,James Mottern,7,Jimmy Bennett,87000,Joey Lauren Adams,781,Matthew Lawrence,711,-1947834,-97.3917
USA,The Lords of Salem,R,2012,101,English,1,http://www.imdb.com/title/tt1731697/?ref_=fn_tt_tt_1,1163508,2500000,5.1,20376,234,5158,15000,Rob Zombie,0,Sid Haig,1000,Dee Wallace,725,Michael Berryman,721,-1336492,-53.45968
USA,Jack Reacher,PG-13,2012,130,English,2,http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1,80033643,60000000,7,226583,387,16385,38000,Christopher McQuarrie,188,Tom Cruise,10000,Robert Duvall,3000,David Oyelowo,1000,20033643,33.389404999999996
USA,Snow White and the Seven Dwarfs,Approved,1937,83,English,1,http://www.imdb.com/title/tt0029583/?ref_=fn_tt_tt_1,184925485,2000000,7.7,133348,145,229,0,William Cottrell,0,Adriana Caselotti,82,Billy Gilbert,47,Lucille La Verne,31,182925485,9146.27425
Argentina,The Holy Girl,R,2004,106,Spanish,0,http://www.imdb.com/title/tt0300270/?ref_=fn_tt_tt_1,304124,1400000,6.7,2720,78,358,57,Lucrecia Martel,33,MÌÎ_a Maestro,341,Mercedes MorÌÎÌn,5,MarÌÎ_a Alche,3,-1095876,-78.27685714285715
UK,Incident at Loch Ness,PG-13,2004,94,English,0,http://www.imdb.com/title/tt0374639/?ref_=fn_tt_tt_1,36830,1400000,6.6,3291,60,256,400,Zak Penn,87,Zak Penn,87,Gabriel Beristain,70,John Bailey,37,-1363170,-97.36928571428571
UK,"Lock, Stock and Two Smoking Barrels",R,1998,120,English,1,http://www.imdb.com/title/tt0120735/?ref_=fn_tt_tt_1,3650677,960000,8.2,414976,116,28294,21000,Guy Ritchie,0,Jason Statham,26000,Jason Flemyng,1000,Dexter Fletcher,452,2690677,280.2788541666667
Denmark,The Celebration,R,1998,105,Danish,1,http://www.imdb.com/title/tt0154420/?ref_=fn_tt_tt_1,1647780,1300000,8.1,65951,98,821,5000,Thomas Vinterberg,346,Ulrich Thomsen,280,Paprika Steen,278,Trine Dyrholm,141,347780,26.752307692307692
USA,Trees Lounge,R,1996,95,English,1,http://www.imdb.com/title/tt0117958/?ref_=fn_tt_tt_1,695229,1300000,7.2,11369,43,14420,872,Steve Buscemi,12000,Steve Buscemi,12000,Debi Mazar,680,Carol Kane,636,-604771,-46.52084615384615
USA,Journey from the Fall,R,2006,135,Vietnamese,2,http://www.imdb.com/title/tt0433398/?ref_=fn_tt_tt_1,638951,1592000,7.4,775,15,83,100,Ham Tran,5,Long Nguyen,51,Kieu Chinh,24,Cat Ly,5,-953049,-59.864886934673365
USA,The Basket,PG,1999,105,English,2,http://www.imdb.com/title/tt0190255/?ref_=fn_tt_tt_1,609042,1300000,6.5,449,14,3475,117,Rich Cowan,7,Eric Dane,2000,Karen Allen,783,Peter Coyote,548,-690958,-53.150615384615385
Canada,Eddie: The Sleepwalking Cannibal,Not Rated,2012,83,English,0,http://www.imdb.com/title/tt1480658/?ref_=fn_tt_tt_1,1521,1500000,5.7,1231,56,843,932,Boris Rodriguez,5,Stephen McHattie,413,Thure Lindhardt,197,Georgina Reilly,98,-1498479,-99.8986
USA,Mercury Rising,R,1998,111,English,1,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1,32940507,60000000,6.1,54316,79,16537,0,Harold Becker,17,Bruce Willis,13000,Miko Hughes,969,Carrie Preston,652,-27059493,-45.099155
USA,The Hebrew Hammer,R,2003,87,English,1,http://www.imdb.com/title/tt0317640/?ref_=fn_tt_tt_1,19539,1000000,6.2,4182,35,6227,3000,Jonathan Kesselman,4,Judy Greer,2000,Adam Goldberg,1000,Tony Cox,624,-980461,-98.0461
India,Neal 'N' Nikki,NA,2005,97,English,2,http://www.imdb.com/title/tt0470869/?ref_=fn_tt_tt_1,100358,1500000,3.3,1167,5,602,66,Arjun Sablok,0,Abhishek Bachchan,374,Uday Chopra,145,Samantha McLeod,40,-1399642,-93.30946666666667
USA,Friday the 13th Part 2,R,1981,87,English,0,http://www.imdb.com/title/tt0082418/?ref_=fn_tt_tt_1,19100000,1250000,6.1,39690,242,707,0,Steve Miner,49,Betsy Palmer,309,Adrienne King,121,Amy Steel,59,17850000,1428
USA,Filly Brown,R,2012,80,English,1,http://www.imdb.com/title/tt1869425/?ref_=fn_tt_tt_1,2833383,427000,5.7,910,16,2459,0,Youssef Delara,8,Noel Gugliemi,2000,Jenni Rivera,245,Jorge Diaz,183,2406383,563.5557377049181
USA,"Sex, Lies, and Videotape",R,1989,100,English,2,http://www.imdb.com/title/tt0098724/?ref_=fn_tt_tt_1,24741700,1200000,7.2,37785,58,1431,2000,Steven Soderbergh,0,Peter Gallagher,828,Laura San Giacomo,531,Steven Brill,65,23541700,1961.8083333333334
USA,Saw,R,2004,103,English,0,http://www.imdb.com/title/tt0387564/?ref_=fn_tt_tt_1,55153403,1200000,7.7,299127,287,5161,0,James Wan,0,Michael Emerson,2000,Monica Potter,878,Shawnee Smith,651,53953403,4496.116916666667
USA,Super Troopers,R,2001,100,English,0,http://www.imdb.com/title/tt0247745/?ref_=fn_tt_tt_1,18488314,1200000,7.1,76151,100,2893,0,Jay Chandrasekhar,422,Geoffrey Arend,816,Daniel von Bargen,577,Jay Chandrasekhar,422,17288314,1440.6928333333333
Mexico,The Amazing Catfish,NA,2013,89,Spanish,0,http://www.imdb.com/title/tt2414046/?ref_=fn_tt_tt_1,11278,1300000,7,1229,50,58,407,Claudia Sainte-Luce,0,Ximena Ayala,31,Vera Wilson,24,JosÌÎå© Manuel Orozco Angulo,3,-1288722,-99.13246153846154
USA,The Day the Earth Stood Still,PG-13,2008,104,English,0,http://www.imdb.com/title/tt0970416/?ref_=fn_tt_tt_1,79363785,80000000,5.5,139426,276,22194,0,Scott Derrickson,301,Keanu Reeves,18000,Jon Hamm,4000,Juan Riedinger,71,-636215,-0.79526875
India,Monsoon Wedding,R,2001,114,Hindi,0,http://www.imdb.com/title/tt0265343/?ref_=fn_tt_tt_1,13876974,7000000,7.4,19397,137,809,0,Mira Nair,300,Naseeruddin Shah,307,Randeep Hooda,209,Lillete Dubey,73,6876974,98.2424857142857
USA,You Can Count on Me,R,2000,111,English,0,http://www.imdb.com/title/tt0203230/?ref_=fn_tt_tt_1,9180275,1200000,7.7,22145,122,4288,756,Kenneth Lonergan,50,Matthew Broderick,2000,Rory Culkin,710,Gaby Hoffmann,612,7980275,665.0229166666667
Germany,Lucky Number Slevin,R,2006,110,English,3,http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1,22494487,27000000,7.8,262160,202,26451,10000,Paul McGuigan,118,Bruce Willis,13000,Morgan Freeman,11000,Dorian Missick,1000,-4505513,-16.687085185185186
USA,But I'm a Cheerleader,R,1999,85,English,1,http://www.imdb.com/title/tt0179116/?ref_=fn_tt_tt_1,2199853,1200000,6.6,19986,99,4289,0,Jamie Babbit,91,Natasha Lyonne,1000,Clea DuVall,1000,Eddie Cibrian,849,999853,83.32108333333333
USA,Home Run,PG-13,2013,113,English,2,http://www.imdb.com/title/tt2051894/?ref_=fn_tt_tt_1,2859955,1200000,6,2417,10,2681,0,David Boyd,29,Vivica A. Fox,890,Drew Waters,848,Scott Elrod,449,1659955,138.32958333333335
USA,Reservoir Dogs,R,1992,99,English,0,http://www.imdb.com/title/tt0105236/?ref_=fn_tt_tt_1,2812029,1200000,8.4,664719,173,28994,19000,Quentin Tarantino,16000,Quentin Tarantino,16000,Steve Buscemi,12000,Chris Penn,455,1612029,134.33575
Italy,"The Good, the Bad and the Ugly",Approved,1966,142,Italian,3,http://www.imdb.com/title/tt0060196/?ref_=fn_tt_tt_1,6100000,1200000,8.9,503509,181,16089,20000,Sergio Leone,0,Clint Eastwood,16000,Luigi Pistilli,34,Enzo Petito,24,4900000,408.3333333333333
Brazil,The Second Mother,R,2015,112,Portuguese,1,http://www.imdb.com/title/tt3742378/?ref_=fn_tt_tt_1,375723,4000000,7.9,7025,111,76,0,Anna Muylaert,9,Alex Huszar,61,Regina CasÌÎå©,9,Luis Miranda,4,-3624277,-90.606925
USA,Blue Like Jazz,PG-13,2012,108,English,0,http://www.imdb.com/title/tt1758575/?ref_=fn_tt_tt_1,594904,1200000,6,2582,38,1805,0,Steve Taylor,14,Jason Marsden,1000,Marshall Allman,330,Eric Lange,274,-605096,-50.42466666666666
USA,Down and Out with the Dolls,R,2001,88,English,0,http://www.imdb.com/title/tt0283323/?ref_=fn_tt_tt_1,58936,1200000,6.1,91,12,318,27,Kurt Voss,0,Lemmy,268,Coyote Shivers,44,ZoÌÎÌà Poledouris,3,-1141064,-95.08866666666667
USA,Certifiably Jonathan,NA,2007,85,English,10,http://www.imdb.com/title/tt0976025/?ref_=fn_tt_tt_1,7826,1200000,6.2,132,17,54484,87,James David Pasternak,0,Robin Williams,49000,Sarah Silverman,931,Jonathan Winters,924,-1192174,-99.34783333333334
USA,The Knife of Don Juan,NA,2013,110,Spanish,3,http://www.imdb.com/title/tt1349485/?ref_=fn_tt_tt_1,3830,1200000,7.2,27,1,5,75,Tom Sanchez,0,Nataniel SÌÎÌnchez,3,Antonio ArruÌÎå©,2,Juan Carlos Montoya,0,-1196170,-99.68083333333333
USA,Airborne,PG,1993,91,English,0,http://www.imdb.com/title/tt0106233/?ref_=fn_tt_tt_1,2850263,2600000,6.2,5061,9,1218,0,Rob Bowman,38,Alanna Ubach,584,Jacob Vargas,399,Brittney Powell,117,250263,9.625499999999999
USA,Waiting...,R,2005,94,English,3,http://www.imdb.com/title/tt0348333/?ref_=fn_tt_tt_1,16101109,3000000,6.8,76467,91,19957,0,Rob McKittrick,6,Ryan Reynolds,16000,Dane Cook,1000,Vanessa Lengies,804,13101109,436.7036333333333
UK,Dead Man's Shoes,NA,2004,90,English,0,http://www.imdb.com/title/tt0419677/?ref_=fn_tt_tt_1,6013,695393,7.7,39929,99,1311,0,Shane Meadows,222,Paddy Considine,680,Gary Stretch,404,George Newton,68,-689380,-99.13530909859605
USA,From a Whisper to a Scream,R,1987,92,English,0,http://www.imdb.com/title/tt0091671/?ref_=fn_tt_tt_1,1400000,1100000,5.9,1324,57,1329,241,Jeff Burr,155,Terry Kiser,448,Clu Gulager,426,Susan Tyrrell,147,300000,27.27272727272727
Canada,Dracula: Pages from a Virgin's Diary,NA,2002,73,English,1,http://www.imdb.com/title/tt0293113/?ref_=fn_tt_tt_1,39659,1600000,7,1555,58,21,131,Guy Maddin,126,Sarah Murphy-Dyson,14,CindyMarie Small,4,Brent Neale,3,-1560341,-97.52131250000001
Canada,Beyond the Black Rainbow,R,2010,110,English,1,http://www.imdb.com/title/tt1534085/?ref_=fn_tt_tt_1,56129,1100000,6.1,6555,97,645,0,Panos Cosmatos,22,Chris Gauthier,434,Marilyn Norry,95,Eva Bourne,48,-1043871,-94.89736363636364
Indonesia,The Raid: Redemption,R,2011,102,Indonesian,0,http://www.imdb.com/title/tt1899353/?ref_=fn_tt_tt_1,4105123,1100000,7.6,148221,481,1445,51000,Gareth Evans,338,Iko Uwais,1000,Yayan Ruhian,342,Donny Alamsyah,60,3005123,273.19300000000004
USA,Rocky,PG,1976,145,English,0,http://www.imdb.com/title/tt0075148/?ref_=fn_tt_tt_1,117235247,960000,8.1,375240,141,16094,0,John G. Avildsen,80,Sylvester Stallone,13000,Burgess Meredith,1000,Carl Weathers,794,116275247,12112.004895833334
USA,The Fog,R,1980,89,English,0,http://www.imdb.com/title/tt0080749/?ref_=fn_tt_tt_1,21378000,1000000,6.8,46493,212,4878,7000,John Carpenter,0,Jamie Lee Curtis,2000,Hal Holbrook,826,Janet Leigh,606,20378000,2037.8
USA,Unfriended,R,2014,83,English,0,http://www.imdb.com/title/tt3713166/?ref_=fn_tt_tt_1,31537320,1000000,5.7,44329,270,1565,13000,Levan Gabriadze,6,Shelley Hennig,707,Renee Olstead,305,Heather Sossaman,142,30537320,3053.732
USA,The Howling,R,1981,91,English,0,http://www.imdb.com/title/tt0082533/?ref_=fn_tt_tt_1,17986000,1000000,6.6,22773,161,4438,0,Joe Dante,287,Patrick Macnee,1000,Robert Picardo,823,Dee Wallace,725,16986000,1698.6000000000001
UK,Dr. No,Approved,1962,110,English,4,http://www.imdb.com/title/tt0055928/?ref_=fn_tt_tt_1,16067035,1100000,7.3,116642,184,1421,5000,Terence Young,92,Ursula Andress,650,Jack Lord,275,Lois Maxwell,177,14967035,1360.6395454545454
USA,Chernobyl Diaries,R,2012,86,English,0,http://www.imdb.com/title/tt1991245/?ref_=fn_tt_tt_1,18112929,1000000,5,52642,270,2665,24000,Bradley Parker,18,Jesse McCartney,1000,Ingrid BolsÌÎÌ_ Berdal,466,Jonathan Sadowski,300,17112929,1711.2929000000001
UK,Hellraiser,R,1987,86,English,0,http://www.imdb.com/title/tt0093177/?ref_=fn_tt_tt_1,14564027,1000000,7,76407,203,673,0,Clive Barker,385,Andrew Robinson,266,Ashley Laurence,209,Clare Higgins,100,13564027,1356.4026999999999
USA,God's Not Dead 2,PG,2016,120,English,11,http://www.imdb.com/title/tt4824308/?ref_=fn_tt_tt_1,20773070,5000000,3.4,4501,29,1810,0,Harold Cronk,18,Benjamin A. Onyango,634,Robin Givens,420,Maria Canals-Barrera,295,15773070,315.4614
USA,Cry_Wolf,PG-13,2005,90,English,0,http://www.imdb.com/title/tt0384286/?ref_=fn_tt_tt_1,10042266,1000000,5.9,23021,137,3155,816,Jeff Wadlow,65,Julian Morris,1000,Gary Cole,989,Lindy Booth,683,9042266,904.2266
Japan,Godzilla 2000,PG,1999,99,Japanese,0,http://www.imdb.com/title/tt0188640/?ref_=fn_tt_tt_1,10037390,1000000000,6,5442,107,53,339,Takao Okawara,2,Hiroshi Abe,43,Naomi Nishida,3,Sakae Kimura,3,-989962610,-98.99626099999999
USA,Blue Valentine,R,2010,112,English,0,http://www.imdb.com/title/tt1120985/?ref_=fn_tt_tt_1,9701559,3500000,7.4,141425,377,35941,25000,Derek Cianfrance,310,Ryan Gosling,33000,Mike Vogel,2000,John Doman,616,6201559,177.1874
USA,Transamerica,R,2005,103,English,2,http://www.imdb.com/title/tt0407265/?ref_=fn_tt_tt_1,9013113,1000000,7.4,36321,169,3192,0,Duncan Tucker,2,Kevin Zegers,2000,Felicity Huffman,508,Paul Borghese,226,8013113,801.3113000000001
USA,The Devil Inside,R,2012,83,English,0,http://www.imdb.com/title/tt1560985/?ref_=fn_tt_tt_1,53245055,1000000,4.2,30570,225,988,12000,William Brent Bell,19,Fernanda Andrade,403,Claudiu Trandafir,169,Brian Johnson,128,52245055,5224.5055
USA,Beyond the Valley of the Dolls,X,1970,109,English,8,http://www.imdb.com/title/tt0065466/?ref_=fn_tt_tt_1,9000000,900000,6.2,7584,101,731,0,Russ Meyer,199,Charles Napier,503,Cynthia Myers,46,Harrison Page,44,8100000,900
USA,The Green Inferno,R,2013,100,English,0,http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1,7186670,6000000,5.4,21468,285,2082,12000,Eli Roth,0,Daryl Sabara,640,Richard Burgi,550,Magda Apanowicz,389,1186670,19.777833333333334
USA,The Sessions,R,2012,95,English,3,http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1,5997134,1000000,7.2,36381,337,1899,11000,Ben Lewin,20,W. Earl Brown,422,Adam Arkin,374,Rhea Perlman,365,4997134,499.7134
USA,Next Stop Wonderland,R,1998,104,English,1,http://www.imdb.com/title/tt0119778/?ref_=fn_tt_tt_1,3386698,1000000,6.7,4195,38,23461,392,Brad Anderson,122,Philip Seymour Hoffman,22000,Callie Thorne,472,Holland Taylor,458,2386698,238.6698
USA,Juno,PG-13,2007,96,English,0,http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1,143492840,7500000,7.5,414345,387,28817,10000,Jason Reitman,655,J.K. Simmons,24000,Jennifer Garner,3000,Rainn Wilson,973,135992840,1813.2378666666668
USA,Frozen River,R,2008,97,English,1,http://www.imdb.com/title/tt0978759/?ref_=fn_tt_tt_1,2508841,1000000,7.2,21746,181,994,0,Courtney Hunt,33,Charlie McDermott,496,Michael O'Keefe,238,Misty Upham,229,1508841,150.88410000000002
USA,20 Feet from Stardom,PG-13,2013,91,English,0,http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1,4946250,1000000,7.4,9540,149,198,14000,Morgan Neville,9,Sheryl Crow,130,Lou Adler,19,Merry Clayton,13,3946250,394.625
USA,Two Girls and a Guy,R,1997,84,English,3,http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1,1950218,1000000,5.6,5933,54,21124,387,James Toback,56,Robert Downey Jr.,21000,Natasha Gregson Wagner,104,Angel David,13,950218,95.0218
UK,Walking and Talking,R,1996,86,English,2,http://www.imdb.com/title/tt0118113/?ref_=fn_tt_tt_1,1277257,1000000,6.8,2629,18,2400,227,Nicole Holofcener,132,Kevin Corrigan,778,Anne Heche,695,Vincent Pastore,584,277257,27.725699999999996
UK,The Full Monty,R,1997,91,English,3,http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1,45857453,3500000,7.2,82232,122,2323,0,Peter Cattaneo,11,Tom Wilkinson,1000,Mark Addy,891,Lesley Sharp,121,42357453,1210.212942857143
USA,Who Killed the Electric Car?,PG,2006,92,English,0,http://www.imdb.com/title/tt0489037/?ref_=fn_tt_tt_1,1677838,1000000,7.7,11283,87,1447,0,Chris Paine,2,Ed Begley Jr.,783,Phyllis Diller,659,Colette Divine,5,677838,67.7838
USA,The Broken Hearts Club: A Romantic Comedy,R,2000,94,English,1,http://www.imdb.com/title/tt0222850/?ref_=fn_tt_tt_1,1744858,1000000,7,6084,51,3085,671,Greg Berlanti,112,Justin Theroux,1000,Nia Long,826,Mary McCormack,428,744858,74.4858
USA,Goosebumps,PG,2015,103,English,4,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1,80021740,58000000,6.4,47988,218,5497,35000,Rob Letterman,11,Odeya Rush,2000,Dylan Minnette,1000,Ken Marino,543,22021740,37.96851724137931
USA,Slam,R,1998,100,English,0,http://www.imdb.com/title/tt0139615/?ref_=fn_tt_tt_1,982214,1000000,7.2,1976,16,295,603,Marc Levin,12,Sonja Sohn,245,Saul Williams,38,Bonz Malone,6,-17786,-1.7786
USA,Brigham City,PG-13,2001,119,English,0,http://www.imdb.com/title/tt0268200/?ref_=fn_tt_tt_1,798341,1000000,7.2,983,12,1107,100,Richard Dutcher,13,Wilford Brimley,957,Frank Gerrish,81,Rick Macy,25,-201659,-20.1659
